Trial,Subject,Color,Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time [ms],Sequence,Net Dwell Time [ms],Dwell Time [ms],Glance Duration [ms],Diversion Duration [ms],First Fixation Duration [ms],Glances Count,Revisits,Fixation Count,Appearance Count,Visible Time [ms],Visible Time [%],Net Dwell Time [%],Dwell Time [%],Fixation Time [ms],Fixation Time [%],Time to First Mouse Click [ms],
Trial007,P21,DarkOliveGreen,hh.avi,speaker 2,,Local,1,37128,1.8,0,65092,23419.7,153,811.7,799.6,851.9,875.8,799.6,1.0,0.0,1.0,1.0,13786.0,21.2,1.2,1.2,799.6,1.2,-,
Trial005,P22,DarkOrange,hh.avi,speaker 2,,Local,1,37128,1.8,0,65209,20388.5,137,1663.9,1646.1,1690.1,1842.0,160.4,2.0,1.0,3.0,1.0,13786.0,21.1,2.6,2.5,1542.6,2.4,-,
Trial005,P23,DarkOrchid,hh.avi,speaker 2,,Local,1,37128,1.8,0,65182,23085.1,150,443.8,407.9,459.9,507.9,200.0,1.0,0.0,2.0,1.0,13786.0,21.1,0.7,0.6,379.8,0.6,-,
Trial006,P12,Coral,hh.avi,speaker 1,,Local,2,39240,1.9,0,65117,24708.7,158,436.3,428.1,428.1,464.0,428.1,1.0,0.0,1.0,1.0,13786.0,21.2,0.7,0.7,428.1,0.7,-,
Trial006,P13,CornflowerBlue,hh.avi,speaker 1,,Local,2,39240,1.9,0,65103,20423.1,138,4410.5,4266.6,4564.1,4861.7,192.0,6.0,5.0,7.0,1.0,13786.0,21.2,6.8,6.6,4266.6,6.6,-,
Trial005,P14,Crimson,hh.avi,speaker 1,,Local,2,39240,1.9,0,65107,20282.4,136,4876.5,4628.0,4881.3,5185.1,113.8,7.0,6.0,10.0,1.0,13786.0,21.2,7.5,7.1,4601.8,7.1,-,
Trial005,P15,Cyan,hh.avi,speaker 1,,Local,2,39240,1.9,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,speaker 1,,Local,2,39240,1.9,0,65203,21862.6,143,1379.4,1291.7,1484.4,1648.4,204.1,3.0,2.0,4.0,1.0,13786.0,21.1,2.1,2.0,1263.9,1.9,-,
Trial005,P16,DarkCyan,hh.avi,speaker 1,,Local,2,39240,1.9,0,65180,24879.6,159,1174.6,815.2,1202.8,1410.7,148.0,5.0,4.0,6.0,1.0,13786.0,21.2,1.8,1.3,647.1,1.0,-,
Trial005,P17,DarkGoldenrod,hh.avi,speaker 1,,Local,2,39240,1.9,0,65185,26147.6,161,3647.3,3442.1,3678.9,3956.9,175.9,5.0,4.0,5.0,1.0,13786.0,21.1,5.6,5.3,3406.0,5.2,-,
Trial006,P18,DarkGray,hh.avi,speaker 1,,Local,2,39240,1.9,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial006,P18 (1),DarkGreen,hh.avi,speaker 1,,Local,2,39240,1.9,0,65174,27405.2,163,887.6,843.8,903.8,984.0,244.0,1.0,0.0,2.0,1.0,13786.0,21.2,1.4,1.3,816.0,1.3,-,
Trial006,P19,DarkKhaki,hh.avi,speaker 1,,Local,2,39240,1.9,0,65187,20602.7,139,5045.0,4592.1,4987.6,5469.0,144.4,7.0,6.0,15.0,1.0,13786.0,21.1,7.7,7.0,4063.2,6.2,-,
Trial005,P20,DarkMagenta,hh.avi,speaker 1,,Local,2,39240,1.9,0,65126,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial007,P21,DarkOliveGreen,hh.avi,speaker 1,,Local,2,39240,1.9,0,65092,23215.5,151,3053.5,2707.8,2878.5,3114.6,152.0,4.0,3.0,5.0,1.0,13786.0,21.2,4.7,4.2,2667.8,4.1,-,
Trial005,P22,DarkOrange,hh.avi,speaker 1,,Local,2,39240,1.9,0,65209,21104.4,142,2903.2,2735.6,2807.6,2971.8,172.0,3.0,2.0,3.0,1.0,13786.0,21.1,4.5,4.2,2639.6,4.0,-,
Trial005,P23,DarkOrchid,hh.avi,speaker 1,,Local,2,39240,1.9,0,65182,21953.2,146,355.8,323.9,383.9,427.9,323.9,1.0,0.0,1.0,1.0,13786.0,21.1,0.5,0.5,323.9,0.5,-,
Trial006,P12,Coral,hh.avi,brown toy,,Local,3,16048,0.8,0,65117,6727.7,92,1698.1,1597.6,1768.7,1942.6,316.0,3.0,2.0,3.0,1.0,16590.0,25.5,2.6,2.5,1597.6,2.5,-,
Trial006,P13,CornflowerBlue,hh.avi,brown toy,,Local,3,16048,0.8,0,65103,770.4,43,7542.6,7407.8,7738.3,8224.8,279.9,8.0,7.0,10.0,1.0,16590.0,25.5,11.6,11.4,7343.9,11.3,-,
Trial005,P14,Crimson,hh.avi,brown toy,,Local,3,16048,0.8,0,65107,786.8,45,2138.3,1871.2,2051.1,2295.8,130.6,5.0,4.0,9.0,1.0,16590.0,25.5,3.3,2.9,1799.1,2.8,-,
Trial005,P15,Cyan,hh.avi,brown toy,,Local,3,16048,0.8,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.2,100.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,brown toy,,Local,3,16048,0.8,0,65203,7029.1,94,2592.9,2363.4,2551.4,2760.0,292.0,4.0,3.0,7.0,1.0,16590.0,25.4,4.0,3.6,2147.4,3.3,-,
Trial005,P16,DarkCyan,hh.avi,brown toy,,Local,3,16048,0.8,0,65180,1571.4,51,2342.5,1733.7,2239.7,2671.2,92.2,7.0,6.0,11.0,1.0,16590.0,25.5,3.6,2.7,1478.0,2.3,-,
Trial005,P17,DarkGoldenrod,hh.avi,brown toy,,Local,3,16048,0.8,0,65185,-,-,203.9,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.3,0.0,0.0,0.0,-,
Trial006,P18,DarkGray,hh.avi,brown toy,,Local,3,16048,0.8,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial006,P18 (1),DarkGreen,hh.avi,brown toy,,Local,3,16048,0.8,0,65174,4129.2,73,775.6,683.8,799.7,895.7,531.8,2.0,1.0,2.0,1.0,16590.0,25.5,1.2,1.0,683.8,1.0,-,
Trial006,P19,DarkKhaki,hh.avi,brown toy,,Local,3,16048,0.8,0,65187,3945.4,72,2881.9,2727.2,2884.1,3131.0,583.9,4.0,3.0,5.0,1.0,16590.0,25.4,4.4,4.2,2699.5,4.1,-,
Trial005,P20,DarkMagenta,hh.avi,brown toy,,Local,3,16048,0.8,0,65126,4228.3,74,3991.1,4060.0,4342.2,4658.0,236.1,6.0,5.0,6.0,1.0,16590.0,25.5,6.1,6.2,4060.0,6.2,-,
Trial007,P21,DarkOliveGreen,hh.avi,brown toy,,Local,3,16048,0.8,0,65092,794.9,46,3600.8,4103.1,4418.3,4818.4,256.1,8.0,7.0,8.0,1.0,16590.0,25.5,5.5,6.3,4103.1,6.3,-,
Trial005,P22,DarkOrange,hh.avi,brown toy,,Local,3,16048,0.8,0,65209,779.6,44,2955.6,2775.8,3111.4,3315.3,128.0,4.0,3.0,5.0,1.0,16590.0,25.4,4.5,4.3,2727.8,4.2,-,
Trial005,P23,DarkOrchid,hh.avi,brown toy,,Local,3,16048,0.8,0,65182,2288.3,55,2683.5,3039.5,3210.9,3410.8,244.0,4.0,3.0,4.0,1.0,16590.0,25.5,4.1,4.7,3039.5,4.7,-,
Trial006,P12,Coral,hh.avi,green toy,,Local,4,7876,0.4,0,65117,3784.2,69,984.2,825.0,921.1,1036.0,224.0,2.0,1.0,2.0,1.0,16590.0,25.5,1.5,1.3,825.0,1.3,-,
Trial006,P13,CornflowerBlue,hh.avi,green toy,,Local,4,7876,0.4,0,65103,3841.9,71,983.3,1548.3,1647.5,1803.9,452.0,4.0,3.0,4.0,1.0,16590.0,25.5,1.5,2.4,1548.3,2.4,-,
Trial005,P14,Crimson,hh.avi,green toy,,Local,4,7876,0.4,0,65107,3337.2,65,1228.5,1447.2,1582.5,1734.7,232.0,4.0,3.0,4.0,1.0,16590.0,25.5,1.9,2.2,1447.2,2.2,-,
Trial005,P15,Cyan,hh.avi,green toy,,Local,4,7876,0.4,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.2,100.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,green toy,,Local,4,7876,0.4,0,65203,6633.4,90,929.3,863.3,971.7,1087.7,343.7,2.0,1.0,2.0,1.0,16590.0,25.4,1.4,1.3,863.3,1.3,-,
Trial005,P16,DarkCyan,hh.avi,green toy,,Local,4,7876,0.4,0,65180,-,-,3.3,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.0,0.0,0.0,0.0,-,
Trial005,P17,DarkGoldenrod,hh.avi,green toy,,Local,4,7876,0.4,0,65185,-,-,11.9,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.0,0.0,0.0,0.0,-,
Trial006,P18,DarkGray,hh.avi,green toy,,Local,4,7876,0.4,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial006,P18 (1),DarkGreen,hh.avi,green toy,,Local,4,7876,0.4,0,65174,4717.0,81,225.1,202.6,298.5,394.4,150.6,2.0,1.0,2.0,1.0,16590.0,25.5,0.3,0.3,202.6,0.3,-,
Trial006,P19,DarkKhaki,hh.avi,green toy,,Local,4,7876,0.4,0,65187,2773.6,61,1288.6,1130.0,1298.1,1426.1,296.0,3.0,2.0,3.0,1.0,16590.0,25.4,2.0,1.7,1130.0,1.7,-,
Trial005,P20,DarkMagenta,hh.avi,green toy,,Local,4,7876,0.4,0,65126,6875.9,93,380.1,195.8,255.9,303.9,195.8,1.0,0.0,1.0,1.0,16590.0,25.5,0.6,0.3,195.8,0.3,-,
Trial007,P21,DarkOliveGreen,hh.avi,green toy,,Local,4,7876,0.4,0,65092,3258.6,64,408.2,324.1,372.1,424.0,324.1,1.0,0.0,1.0,1.0,16590.0,25.5,0.6,0.5,324.1,0.5,-,
Trial005,P22,DarkOrange,hh.avi,green toy,,Local,4,7876,0.4,0,65209,-,-,76.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.4,0.1,0.0,0.0,0.0,-,
Trial005,P23,DarkOrchid,hh.avi,green toy,,Local,4,7876,0.4,0,65182,3428.1,66,761.1,814.7,814.7,918.4,396.3,2.0,1.0,3.0,1.0,16590.0,25.5,1.2,1.2,772.4,1.2,-,
Trial006,P12,Coral,hh.avi,leg 1,,Local,5,22568,1.1,0,65117,-,-,207.1,0.0,0.0,0.0,0.0,0.0,-,0.0,4.0,58516.0,89.9,0.3,0.0,0.0,0.0,-,
Trial006,P13,CornflowerBlue,hh.avi,leg 1,,Local,5,22568,1.1,0,65103,-,-,123.1,0.0,0.0,0.0,0.0,0.0,-,0.0,4.0,58516.0,89.9,0.2,0.0,0.0,0.0,-,
Trial005,P14,Crimson,hh.avi,leg 1,,Local,5,22568,1.1,0,65107,7928.5,98,474.3,367.9,427.9,427.9,367.9,1.0,0.0,1.0,4.0,58516.0,89.9,0.7,0.6,367.9,0.6,-,
Trial005,P15,Cyan,hh.avi,leg 1,,Local,5,22568,1.1,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.2,100.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,leg 1,,Local,5,22568,1.1,0,65203,28213.6,169,727.7,632.6,763.7,899.7,288.0,3.0,2.0,3.0,4.0,58516.0,89.7,1.1,1.0,632.6,1.0,-,
Trial005,P16,DarkCyan,hh.avi,leg 1,,Local,5,22568,1.1,0,65180,2375.4,57,1302.2,552.1,703.8,815.8,68.0,2.0,1.0,3.0,4.0,58516.0,89.8,2.0,0.8,552.1,0.8,-,
Trial005,P17,DarkGoldenrod,hh.avi,leg 1,,Local,5,22568,1.1,0,65185,227.9,14,3277.4,2539.4,2715.5,2740.0,120.0,2.0,1.0,4.0,4.0,58516.0,89.8,5.0,3.9,2539.4,3.9,-,
Trial006,P18,DarkGray,hh.avi,leg 1,,Local,5,22568,1.1,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial006,P18 (1),DarkGreen,hh.avi,leg 1,,Local,5,22568,1.1,0,65174,10188.1,108,1673.2,876.8,1064.7,1235.7,339.9,3.0,2.0,3.0,4.0,58516.0,89.8,2.6,1.3,876.8,1.3,-,
Trial006,P19,DarkKhaki,hh.avi,leg 1,,Local,5,22568,1.1,0,65187,56128.7,221,642.1,148.0,148.0,188.0,148.0,1.0,0.0,1.0,4.0,58516.0,89.8,1.0,0.2,148.0,0.2,-,
Trial005,P20,DarkMagenta,hh.avi,leg 1,,Local,5,22568,1.1,0,65126,-,-,484.1,0.0,55.9,55.9,0.0,0.0,-,0.0,4.0,58516.0,89.8,0.7,0.0,0.0,0.0,-,
Trial007,P21,DarkOliveGreen,hh.avi,leg 1,,Local,5,22568,1.1,0,65092,38988.9,189,1391.2,1123.1,1275.9,1500.0,164.0,5.0,4.0,5.0,4.0,58516.0,89.9,2.1,1.7,1123.1,1.7,-,
Trial005,P22,DarkOrange,hh.avi,leg 1,,Local,5,22568,1.1,0,65209,24479.8,157,191.5,268.0,268.0,304.0,268.0,1.0,0.0,1.0,4.0,58516.0,89.7,0.3,0.4,268.0,0.4,-,
Trial005,P23,DarkOrchid,hh.avi,leg 1,,Local,5,22568,1.1,0,65182,64602.6,232,559.6,579.8,719.2,719.2,579.8,1.0,0.0,1.0,4.0,58516.0,89.8,0.9,0.9,579.8,0.9,-,
Trial006,P12,Coral,hh.avi,leg 2,,Local,6,19490,0.9,0,65117,-,-,12.0,0.0,0.0,0.0,0.0,0.0,-,0.0,4.0,54610.0,83.9,0.0,0.0,0.0,0.0,-,
Trial006,P13,CornflowerBlue,hh.avi,leg 2,,Local,6,19490,0.9,0,65103,45254.9,205,1461.2,1439.7,1635.0,1852.2,448.0,4.0,3.0,4.0,4.0,54610.0,83.9,2.2,2.2,1439.7,2.2,-,
Trial005,P14,Crimson,hh.avi,leg 2,,Local,6,19490,0.9,0,65107,41790.8,193,851.8,1267.8,1324.7,1400.7,376.0,2.0,1.0,4.0,4.0,54610.0,83.9,1.3,1.9,1267.8,1.9,-,
Trial005,P15,Cyan,hh.avi,leg 2,,Local,6,19490,0.9,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.2,100.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,leg 2,,Local,6,19490,0.9,0,65203,8800.8,101,5178.4,5802.4,6046.1,6402.3,88.0,8.0,7.0,12.0,4.0,54610.0,83.8,7.9,8.9,5738.4,8.8,-,
Trial005,P16,DarkCyan,hh.avi,leg 2,,Local,6,19490,0.9,0,65180,-,-,40.1,0.0,0.0,0.0,0.0,0.0,-,0.0,4.0,54610.0,83.8,0.1,0.0,0.0,0.0,-,
Trial005,P17,DarkGoldenrod,hh.avi,leg 2,,Local,6,19490,0.9,0,65185,11723.5,114,1315.1,1142.1,1290.1,1374.7,406.5,3.0,2.0,4.0,4.0,54610.0,83.8,2.0,1.8,1113.9,1.7,-,
Trial006,P18,DarkGray,hh.avi,leg 2,,Local,6,19490,0.9,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial006,P18 (1),DarkGreen,hh.avi,leg 2,,Local,6,19490,0.9,0,65174,10720.0,110,462.6,216.0,378.9,378.9,192.0,1.0,0.0,1.0,4.0,54610.0,83.8,0.7,0.3,192.0,0.3,-,
Trial006,P19,DarkKhaki,hh.avi,leg 2,,Local,6,19490,0.9,0,65187,42990.9,199,1526.1,1300.0,1445.3,1613.0,231.9,3.0,2.0,4.0,4.0,54610.0,83.8,2.3,2.0,1252.2,1.9,-,
Trial005,P20,DarkMagenta,hh.avi,leg 2,,Local,6,19490,0.9,0,65126,10611.2,109,939.9,1300.0,1340.0,1499.9,684.0,3.0,2.0,3.0,4.0,54610.0,83.9,1.4,2.0,1300.0,2.0,-,
Trial007,P21,DarkOliveGreen,hh.avi,leg 2,,Local,6,19490,0.9,0,65092,32526.0,182,1629.0,1415.7,1571.6,1683.7,384.1,3.0,2.0,5.0,4.0,54610.0,83.9,2.5,2.2,1338.9,2.1,-,
Trial005,P22,DarkOrange,hh.avi,leg 2,,Local,6,19490,0.9,0,65209,50796.4,217,599.4,571.3,732.0,840.0,495.3,2.0,1.0,2.0,4.0,54610.0,83.7,0.9,0.9,571.3,0.9,-,
Trial005,P23,DarkOrchid,hh.avi,leg 2,,Local,6,19490,0.9,0,65182,60995.2,227,256.3,204.1,204.1,252.2,204.1,1.0,0.0,1.0,4.0,54610.0,83.8,0.4,0.3,204.1,0.3,-,
Trial006,P12,Coral,hh.avi,arm 1,,Local,7,4772,0.2,0,65117,-,-,68.1,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.8,0.1,0.0,0.0,0.0,-,
Trial006,P13,CornflowerBlue,hh.avi,arm 1,,Local,7,4772,0.2,0,65103,-,-,126.0,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.8,0.2,0.0,0.0,0.0,-,
Trial005,P14,Crimson,hh.avi,arm 1,,Local,7,4772,0.2,0,65107,-,-,37.0,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.8,0.1,0.0,0.0,0.0,-,
Trial005,P15,Cyan,hh.avi,arm 1,,Local,7,4772,0.2,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.2,100.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,arm 1,,Local,7,4772,0.2,0,65203,-,-,63.1,0.0,33.0,33.0,0.0,0.0,-,0.0,5.0,52607.0,80.7,0.1,0.0,0.0,0.0,-,
Trial005,P16,DarkCyan,hh.avi,arm 1,,Local,7,4772,0.2,0,65180,-,-,132.6,0.0,71.9,71.9,0.0,0.0,-,0.0,5.0,52607.0,80.7,0.2,0.0,0.0,0.0,-,
Trial005,P17,DarkGoldenrod,hh.avi,arm 1,,Local,7,4772,0.2,0,65185,372.4,28,15450.1,7786.3,7984.9,8313.2,507.5,7.0,6.0,7.0,5.0,52607.0,80.7,23.7,11.9,7786.3,11.9,-,
Trial006,P18,DarkGray,hh.avi,arm 1,,Local,7,4772,0.2,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial006,P18 (1),DarkGreen,hh.avi,arm 1,,Local,7,4772,0.2,0,65174,5384.9,84,3761.7,1407.7,1675.1,1855.1,72.0,5.0,4.0,6.0,5.0,52607.0,80.7,5.8,2.2,1383.7,2.1,-,
Trial006,P19,DarkKhaki,hh.avi,arm 1,,Local,7,4772,0.2,0,65187,-,-,593.6,0.0,147.9,147.9,0.0,0.0,-,0.0,5.0,52607.0,80.7,0.9,0.0,0.0,0.0,-,
Trial005,P20,DarkMagenta,hh.avi,arm 1,,Local,7,4772,0.2,0,65126,31260.0,179,511.4,623.8,679.8,715.8,372.0,2.0,1.0,2.0,5.0,52607.0,80.8,0.8,1.0,559.8,0.9,-,
Trial007,P21,DarkOliveGreen,hh.avi,arm 1,,Local,7,4772,0.2,0,65092,-,-,265.8,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.8,0.4,0.0,0.0,0.0,-,
Trial005,P22,DarkOrange,hh.avi,arm 1,,Local,7,4772,0.2,0,65209,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.7,0.0,0.0,0.0,0.0,-,
Trial005,P23,DarkOrchid,hh.avi,arm 1,,Local,7,4772,0.2,0,65182,-,-,12.0,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.7,0.0,0.0,0.0,0.0,-,
Trial006,P12,Coral,hh.avi,hand 1,,Local,8,5887,0.3,0,65117,63210.3,230,914.6,340.0,399.9,472.0,340.0,1.0,0.0,1.0,4.0,58516.0,89.9,1.4,0.5,340.0,0.5,-,
Trial006,P13,CornflowerBlue,hh.avi,hand 1,,Local,8,5887,0.3,0,65103,39639.9,191,393.1,324.0,324.0,324.0,324.0,1.0,0.0,1.0,4.0,58516.0,89.9,0.6,0.5,324.0,0.5,-,
Trial005,P14,Crimson,hh.avi,hand 1,,Local,8,5887,0.3,0,65107,-,-,468.8,0.0,28.0,28.0,0.0,0.0,-,0.0,4.0,58516.0,89.9,0.7,0.0,0.0,0.0,-,
Trial005,P15,Cyan,hh.avi,hand 1,,Local,8,5887,0.3,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.2,100.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,hand 1,,Local,8,5887,0.3,0,65203,-,-,133.5,0.0,40.0,40.0,0.0,0.0,-,0.0,4.0,58516.0,89.7,0.2,0.0,0.0,0.0,-,
Trial005,P16,DarkCyan,hh.avi,hand 1,,Local,8,5887,0.3,0,65180,15945.1,126,579.3,943.9,972.0,1044.0,296.3,2.0,1.0,2.0,4.0,58516.0,89.8,0.9,1.4,920.3,1.4,-,
Trial005,P17,DarkGoldenrod,hh.avi,hand 1,,Local,8,5887,0.3,0,65185,15561.5,123,3529.1,5498.9,5569.8,5741.9,123.9,2.0,1.0,2.0,4.0,58516.0,89.8,5.4,8.4,5498.9,8.4,-,
Trial006,P18,DarkGray,hh.avi,hand 1,,Local,8,5887,0.3,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-,
Trial006,P18 (1),DarkGreen,hh.avi,hand 1,,Local,8,5887,0.3,0,65174,63731.2,231,1099.1,455.9,725.9,777.9,427.9,1.0,0.0,1.0,4.0,58516.0,89.8,1.7,0.7,427.9,0.7,-,
Trial006,P19,DarkKhaki,hh.avi,hand 1,,Local,8,5887,0.3,0,65187,62575.6,229,1102.5,935.9,1147.9,1219.7,739.9,2.0,1.0,2.0,4.0,58516.0,89.8,1.7,1.4,935.9,1.4,-,
Trial005,P20,DarkMagenta,hh.avi,hand 1,,Local,8,5887,0.3,0,65126,13910.6,118,565.1,84.0,84.0,120.0,56.0,1.0,0.0,1.0,4.0,58516.0,89.8,0.9,0.1,56.0,0.1,-,
Trial007,P21,DarkOliveGreen,hh.avi,hand 1,,Local,8,5887,0.3,0,65092,16488.6,128,484.2,683.8,683.8,735.8,683.8,1.0,0.0,1.0,4.0,58516.0,89.9,0.7,1.1,683.8,1.1,-,
Trial005,P22,DarkOrange,hh.avi,hand 1,,Local,8,5887,0.3,0,65209,29815.1,175,1056.8,2019.6,2059.7,2139.6,2019.6,1.0,0.0,1.0,4.0,58516.0,89.7,1.6,3.1,2019.6,3.1,-,
Trial005,P23,DarkOrchid,hh.avi,hand 1,,Local,8,5887,0.3,0,65182,7431.4,97,436.7,611.9,659.9,756.6,296.0,2.0,1.0,2.0,4.0,58516.0,89.8,0.7,0.9,611.9,0.9,-,
Trial006,P12,Coral,hh.avi,hand 2,,Local,9,6087,0.3,0,65117,-,-,1472.6,0.0,0.0,0.0,0.0,0.0,-,0.0,3.0,55778.0,85.7,2.3,0.0,0.0,0.0,-,
Trial006,P13,CornflowerBlue,hh.avi,hand 2,,Local,9,6087,0.3,0,65103,13656.1,117,1557.3,756.0,823.9,887.9,432.0,2.0,1.0,2.0,3.0,55778.0,85.7,2.4,1.2,756.0,1.2,-,
Trial005,P14,Crimson,hh.avi,hand 2,,Local,9,6087,0.3,0,65107,31088.6,178,2192.4,448.1,487.8,523.6,172.2,2.0,1.0,2.0,3.0,55778.0,85.7,3.4,0.7,448.1,0.7,-,
Trial005,P15,Cyan,hh.avi,hand 2,,Local,9,6087,0.3,0,0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,0.2,100.0,0.0,0.0,0.0,0.0,-,
Trial005,P15 (1),DarkBlue,hh.avi,hand 2,,Local,9,6087,0.3,0,65203,14055.9,119,1101.3,631.9,791.7,883.8,340.0,2.0,1.0,2.0,3.0,55778.0,85.5,1.7,1.0,631.9,1.0,-,
